,Output,AI vs DShareC,AI vs CShareD,F-Measure vs DShareC,F-Measure vs CShareD,Geometric Aggregtion vs DShareC,Geometric Aggregtion vs CShareD,AI vs RSI,AI vs F-Measure,CShareD vs Output,DShareC vs CShareD
PS,2681.0,0.2677124222648721,1.0000000000000004,0.30191902662075853,0.9970438596969273,0.9410967085540297,0.34490517364164686,0.973012907091826,0.9970438596969272,0.26771242226487196,0.2677124222648721
MS,21.0,0.3015256929625555,1.0,0.30157036291322104,0.9999999955908236,0.9906187194364167,0.36049465846496975,0.7406860315730377,0.9999999955908241,0.3015256929625555,0.3015256929625555
ZM,2527.0,0.2710465211590072,1.0000000000000002,0.29505564872001916,0.9989181218536356,0.9294320908899855,0.4493813271187229,0.9087893328994613,0.9989181218536359,0.2710465211590071,0.2710465211590071
EE,4836.0,0.21759527286758726,0.9999999999999998,0.2940919298992934,0.9831811272271956,0.9639013661705477,0.3763908229549293,0.966155110574263,0.9831811272271955,0.21759527286758698,0.21759527286758698
SZ,214.0,0.28781353174943836,1.0000000000000002,0.2902941847825845,0.9999900965370906,0.9732667478901089,0.35548335932989084,0.9280892426281778,0.9999900965370908,0.28781353174943825,0.28781353174943825
TJ,4500.0,0.25898028627503017,1.0000000000000002,0.2850397270067393,0.9987282175972391,0.9338061352960789,0.4538885211737944,0.8906401258045751,0.998728217597239,0.25898028627503017,0.25898028627503017
BZ,92.0,0.28145281210583417,1.0,0.28230288387687436,0.999999201290183,0.9822602625514106,0.35747872758151367,0.8382436742028044,0.999999201290183,0.28145281210583406,0.281452812105834
LK,6020.0,0.1737478705866168,1.0000000000000002,0.2814593137220156,0.9765546711435866,0.9544829652926546,0.3036847924943712,0.9667929332183463,0.9765546711435866,0.17374787058661692,0.17374787058661684
SN,1980.0,0.25196591392630185,1.0,0.2803196809299611,0.9975538921465398,0.9480268540929994,0.36499784379703964,0.9041514932919119,0.9975538921465394,0.2519659139263019,0.2519659139263019
GP,371.0,0.2677976318141918,1.0000000000000002,0.2779540995523472,0.9997072003076413,0.9559440799758215,0.3569129159143242,0.9074678879811838,0.9997072003076413,0.2677976318141921,0.2677976318141919
MW,1777.0,0.26277873607186036,1.0,0.27777191107277854,0.9996553105288587,0.9255025490046889,0.43426586564753866,0.8662197690526671,0.9996553105288586,0.26277873607186036,0.26277873607186036
DO,1033.0,0.2577330375016682,0.9999999999999999,0.2692076672775402,0.999810279680577,0.9458174861439241,0.36976759437032486,0.9051314063920837,0.999810279680577,0.25773303750166815,0.25773303750166826
AM,3505.0,0.23629672017914363,1.0000000000000002,0.2671928658211945,0.9980453253234189,0.9530562672716766,0.3457178402967163,0.8942595919100859,0.9980453253234185,0.23629672017914372,0.2362967201791437
TT,653.0,0.24193845002287293,1.0,0.2577965027809354,0.9991868855728272,0.93742283642128,0.31980954782679394,0.948368666987784,0.9991868855728272,0.24193845002287306,0.241938450022873
AW,60.0,0.2571575888641544,1.0000000000000002,0.25752535091433676,0.999999883151128,0.9818367632451261,0.33486776115951217,0.8776920125984674,0.9999998831511282,0.25715758886415446,0.2571575888641545
GM,549.0,0.25266516889467633,1.0000000000000002,0.2574374772150002,0.9999743710475678,0.9475969782493096,0.3542273354681784,0.8541592483217032,0.9999743710475677,0.25266516889467633,0.25266516889467633
RO,24440.0,-0.08871309373258954,1.0000000000000002,0.25302721093970304,0.8041306404288667,0.9514147171220507,0.022885851120199318,0.9799265538434364,0.8041306404288666,-0.08871309373258957,-0.08871309373258973
MK,3156.0,0.16702675898841818,1.0,0.2426064551739839,0.9832670620392744,0.96068577155943,0.2588578979630311,0.980113215439752,0.9832670620392744,0.1670267589884181,0.16702675898841807
HR,12212.0,0.04076465044083461,1.0,0.24213690588474573,0.924749414915896,0.9479109956591538,0.16864733209302493,0.9827055940299426,0.9247494149158962,0.04076465044083439,0.04076465044083438
IS,2554.0,0.194577391692272,0.9999999999999999,0.22575554954592034,0.9972546253339479,0.9480335747142002,0.29410630752374,0.9204781591494607,0.9972546253339475,0.19457739169227214,0.19457739169227217
KP,321.0,0.2215582278435544,1.0,0.2238775168722125,0.9999895289034216,0.9543115004240976,0.39291305460367165,0.9013807581315131,0.9999895289034216,0.2215582278435543,0.2215582278435544
RW,2552.0,0.19633997621671376,1.0,0.22377926069951437,0.9987028783044785,0.9411110090337189,0.3353715068594346,0.9245882680134383,0.9987028783044787,0.19633997621671384,0.19633997621671379
ME,1385.0,0.2105600862377913,1.0000000000000002,0.22229067424886734,0.9997904046372985,0.9564510255528782,0.35712576835579124,0.9014527360905749,0.9997904046372987,0.2105600862377911,0.21056008623779102
MR,145.0,0.21740953017204778,1.0,0.21864033580489825,0.9999972526533698,0.9757030660306776,0.31828302607191017,0.9203939010238478,0.99999725265337,0.21740953017204764,0.21740953017204775
JO,14570.0,0.0311109660743132,0.9999999999999997,0.21334772561787926,0.9437151568417562,0.9515055972350339,0.19510986684384665,0.9570839010842385,0.9437151568417561,0.03111096607431344,0.03111096607431348
LT,6992.0,0.05072551695403266,1.0,0.20986643442690428,0.9378491732816359,0.9545539157657458,0.21109775118815322,0.9735932134749682,0.9378491732816361,0.050725516954031304,0.050725516954031324
KY,104.0,0.20309870166421296,1.0000000000000002,0.20502329790039145,0.9999963957087437,0.980682542360159,0.19025278796759804,0.8956964069110878,0.9999963957087437,0.20309870166421307,0.20309870166421293
SL,507.0,0.19914796541972138,1.0,0.20357595265599085,0.9999672837453123,0.9456568447993134,0.30358448035263486,0.9139329517767577,0.9999672837453124,0.19914796541972152,0.1991479654197215
SK,11708.0,-0.010936011849461516,1.0000000000000002,0.20161448214186264,0.8714807674922007,0.9559237668122232,0.13523046643620107,0.9499518295848569,0.8714807674922009,-0.010936011849461323,-0.010936011849461422
AZ,7063.0,0.1262735107712455,1.0000000000000002,0.20149875618338547,0.990385415671563,0.9455961737325675,0.33867193890256975,0.967524282333276,0.990385415671563,0.12627351077124543,0.12627351077124535
GW,172.0,0.2003151954947268,0.9999999999999998,0.2010143123532376,0.9999992582854782,0.9682845306122186,0.32210214169630086,0.7314013541362796,0.9999992582854781,0.20031519549472668,0.20031519549472676
LI,235.0,0.19306269403080709,1.0,0.19949755345989434,0.9998859168984779,0.9538732832659147,0.1931009975563768,0.9070103669855163,0.9998859168984779,0.19306269403080703,0.19306269403080703
LB,8100.0,0.11327783733128106,1.0,0.19910437708399406,0.9822918177705078,0.9428248874672265,0.25435821661723185,0.9137795031152735,0.9822918177705081,0.11327783733128098,0.11327783733128104
CM,4966.0,0.12469892494791295,0.9999999999999999,0.19616144071040464,0.9900827954605825,0.9527372379868293,0.25621261524028915,0.9506471318773098,0.9900827954605828,0.12469892494791301,0.12469892494791303
TD,286.0,0.18449273102430458,0.9999999999999999,0.18625148917059903,0.9999953316332677,0.9660916479921815,0.2859081679516468,0.8073585229057031,0.9999953316332677,0.1844927310243046,0.18449273102430455
MT,1590.0,0.16339340592406892,0.9999999999999998,0.18465106880800863,0.9991287602804002,0.9443982589867573,0.2746188283446336,0.9681707058139599,0.9991287602804001,0.16339340592406917,0.16339340592406915
BY,5330.0,0.10338388744594632,0.9999999999999999,0.18162935053139856,0.9842919562499586,0.9602193024723403,0.21817572552335912,0.9534112469549816,0.9842919562499585,0.10338388744594643,0.10338388744594641
SM,71.0,0.1795681540895408,0.9999999999999999,0.18000683612868865,0.999999767082763,0.9736572520059671,0.18690797216118102,0.9816657599415711,0.9999997670827632,0.17956815408954083,0.17956815408954097
DJ,73.0,0.17913765100463544,1.0,0.17948144407070465,0.9999998299131081,0.9817576027149902,0.2632720737771559,0.8612739902168822,0.9999998299131081,0.17913765100463538,0.1791376510046354
ZW,2502.0,0.13196199698698316,1.0000000000000002,0.17864416859962423,0.9938350787094017,0.9556008825263929,0.2733580230339779,0.9282375713595947,0.9938350787094018,0.1319619969869829,0.13196199698698302
SY,1942.0,0.16653005378565452,1.0,0.17600095965675472,0.9997088017795109,0.9336581562979951,0.32810963287401046,0.7096263217019422,0.999708801779511,0.16653005378565452,0.16653005378565447
DM,34.0,0.17389746171115464,1.0,0.17416536668820454,0.9999998386090151,0.9821986090797896,0.25396848273926625,0.8836003018816834,0.9999998386090152,0.17389746171115458,0.17389746171115464
SS,1737.0,0.11873054761366483,0.9999999999999997,0.17015789315944518,0.9909499948288372,0.9666028522799559,0.21129384233683152,0.9654857202424441,0.990949994828837,0.11873054761366489,0.11873054761366493
FJ,732.0,0.15625700266193632,1.0000000000000002,0.16549413942603147,0.9998198667934931,0.9646785371975904,0.28719768313509564,0.8693099649287894,0.999819866793493,0.15625700266193623,0.15625700266193623
KN,627.0,0.1504670344751263,1.0,0.16385422549581038,0.9993831957870661,0.9541080671453365,0.2720667203916262,0.794343072811088,0.999383195787066,0.1504670344751264,0.15046703447512644
AL,2087.0,0.13541677296051072,1.0,0.16276720874051195,0.9984605602658898,0.943904679381969,0.29224431895669106,0.9011540168599936,0.9984605602658898,0.13541677296051072,0.13541677296051077
SI,10772.0,-0.1334924325344549,1.0,0.1579677542861657,0.8178442997420571,0.9584952977592435,-0.028235412875022875,0.9863035598930289,0.8178442997420567,-0.1334924325344542,-0.13349243253445425
BA,3419.0,0.06002922978236392,1.0000000000000002,0.14142031041662512,0.9752419238617389,0.9589545667309832,0.14851709608042016,0.9667355955259,0.975241923861739,0.06002922978236365,0.06002922978236365
GY,380.0,0.12856288556239978,0.9999999999999998,0.1343655530519268,0.9999393452907016,0.9718454519550027,0.20724646334557562,0.9322441183383682,0.9999393452907017,0.1285628855623996,0.12856288556239956
MM,1811.0,0.11779776547744439,0.9999999999999999,0.13339932342569968,0.9987468760528262,0.9337734041410736,0.25996274381502715,0.7805391898744164,0.9987468760528259,0.11779776547744444,0.11779776547744444
XK,1289.0,0.11126095353440642,1.0,0.12450445087708384,0.9996799409727388,0.9590132900103399,0.24098202287395953,0.9078995948599599,0.9996799409727392,0.11126095353440632,0.1112609535344064
LA,764.0,0.10625706285075873,1.0,0.1236955107702678,0.9989918220133638,0.9641313602906397,0.18181995930935052,0.8797869979540285,0.9989918220133639,0.10625706285075875,0.10625706285075878
MN,2803.0,0.04436338739072539,0.9999999999999999,0.11158287780858045,0.9857465476675362,0.964717625692447,0.14857063673765455,0.9646482239214459,0.9857465476675361,0.0443633873907254,0.044363387390725366
AF,1841.0,0.06322466237298928,1.0,0.11142252884966745,0.9916434434662799,0.9650565984815945,0.11558904636250744,0.9421456108297227,0.99164344346628,0.06322466237298927,0.06322466237298933
BG,11322.0,-0.1067797864736101,0.9999999999999998,0.1113441835046169,0.9067615409880749,0.9611535127496533,-0.0198344629914962,0.981856067997454,0.9067615409880752,-0.10677978647361028,-0.10677978647361026
SD,3259.0,0.0381138814673362,0.9999999999999998,0.10711115789583349,0.9825852729607514,0.9567592659804973,0.07181208259790536,0.9335816137577957,0.9825852729607512,0.03811388146733635,0.03811388146733619
KW,5385.0,0.04492031488219451,1.0000000000000002,0.10690562356959626,0.9913284285179385,0.9510300004383089,0.17039594782363993,0.929112977385238,0.9913284285179385,0.044920314882194716,0.0449203148821947
MD,1898.0,0.06804990148961537,1.0,0.10394359277103221,0.9969412086640547,0.9511018147808853,0.181274285437265,0.9515913440467437,0.9969412086640548,0.06804990148961498,0.06804990148961498
CY,7287.0,0.017437015889950978,1.0,0.10196395368301372,0.9858017652177412,0.9522693003486471,0.1768207411533687,0.9464647581676832,0.9858017652177412,0.017437015889950988,0.01743701588995093
JM,548.0,0.09449184805536075,1.0000000000000002,0.10061612158758244,0.9999459966433711,0.9560726204581579,0.16086259209658507,0.9209234200111395,0.999945996643371,0.09449184805536077,0.09449184805536073
RS,12775.0,-0.17729568019566333,1.0000000000000002,0.09920117382945944,0.8521548386439678,0.9588160741495521,-0.1331270131813209,0.98338898706015,0.852154838643968,-0.17729568019566364,-0.17729568019566372
TC,53.0,0.0653343225308791,1.0,0.06575304140019828,0.9999997787663693,0.9807741377293298,0.07241753875675794,0.8157377691445933,0.9999997787663696,0.0653343225308792,0.06533432253087917
LR,208.0,0.05557199908655992,1.0,0.057982093342419404,0.9999883755965538,0.964530990192096,0.1320392828891403,0.894923853360277,0.9999883755965538,0.05557199908655985,0.05557199908655991
OM,5392.0,-0.04020340449892732,1.0000000000000002,0.05119334686560809,0.9858432101659673,0.9558553726789992,0.10143467557345884,0.9745837798332868,0.9858432101659675,-0.040203404498926856,-0.04020340449892682
TO,97.0,0.02626186428736958,1.0,0.02751540781229686,0.9999862364600287,0.9666804579302753,0.09354784603232086,0.8471191791020327,0.9999862364600287,0.026261864287369662,0.026261864287369735
GQ,20.0,0.023505844329189778,1.0,0.023594573636094306,0.9999999916426126,0.9940235953922716,0.004488824034382432,0.9047578939938562,0.9999999916426126,0.023505844329189878,0.023505844329189875
CF,171.0,0.02041621290730819,1.0,0.022845478499999707,0.9999526249283799,0.955835377064779,0.051108722323876574,0.8686126943860814,0.9999526249283801,0.020416212907308086,0.020416212907308096
SR,91.0,0.011854155385405171,0.9999999999999998,0.012512051770004494,0.9999991851861099,0.9738319800555215,0.06906930059773453,0.7427729620887068,0.9999991851861096,0.011854155385405142,0.011854155385405095
YE,3658.0,-0.02086960728232811,1.0,0.006245847135719309,0.9984118022538778,0.9531323592883759,0.1474213297467117,0.8561487250511675,0.998411802253878,-0.020869607282328107,-0.02086960728232817
LY,2337.0,-0.014337886564747309,1.0,0.0042216424103019255,0.9984626751258542,0.9631101502362425,0.07907578835411977,0.810500540774053,0.9984626751258541,-0.014337886564747309,-0.014337886564747288
VU,54.0,-0.000992815360984436,0.9999999999999998,-0.0004950180025321153,0.9999996597455466,0.990475742149994,0.05279737221518964,0.8243316942218785,0.9999996597455466,-0.0009928153609843444,-0.0009928153609844146
BT,286.0,-0.01699941290151311,1.0,-0.009705904975054068,0.9998312161207765,0.9695636960057741,-0.047377741304518946,0.9347674356832533,0.9998312161207766,-0.016999412901512842,-0.016999412901512845
AS,112.0,-0.015280248187377533,1.0,-0.014355358530895125,0.9999982675280616,0.9674488564308542,0.06834680488269496,0.8576451305378407,0.9999982675280615,-0.015280248187377622,-0.015280248187377572
MP,17.0,-0.1065094994298347,0.9999999999999999,-0.10642866679157809,0.9999999868499446,0.9950337344802073,-0.100865509363005,0.874422549643991,0.9999999868499448,-0.10650949942983477,-0.10650949942983479
ER,82.0,-0.1125673129561701,1.0,-0.11244118527289407,0.9999984903532569,0.981101680675596,-0.07863623247481756,0.7395822093703319,0.999998490353257,-0.11256731295617012,-0.11256731295617012
KI,14.0,-0.17968946088076443,1.0,-0.17963368943463356,0.9999999884334633,0.9989647379001294,-0.1839668218734595,0.8423346755119214,0.9999999884334635,-0.17968946088076437,-0.1796894608807644
AD,36.0,-0.29298426758676605,1.0,-0.29284678531772185,0.999999848947678,0.986840622696232,-0.30854645469462505,0.9004512445428082,0.999999848947678,-0.292984267586766,-0.29298426758676605
TV,5.0,-0.2954716031187447,0.9999999999999998,-0.29546799170953064,0.9999999999586303,0.9999515375001506,-0.2861520270537579,0.837647069120931,0.9999999999586304,-0.2954716031187445,-0.29547160311874465
SB,21.0,-0.32752683036201014,0.9999999999999999,-0.3274753592023227,0.9999999852816955,0.9906360088551237,-0.3397616000958247,0.8739674205552728,0.9999999852816958,-0.3275268303620102,-0.32752683036201014
AX,7.0,-0.36304774466589473,1.0000000000000002,-0.36306146001182305,0.9999999998237774,0.9999157573294951,-0.35095331592277207,0.8624999829204283,0.9999999998237774,-0.3630477446658946,-0.3630477446658947
NU,9.0,-0.4974939388014877,1.0,-0.49743138413044957,0.9999999971762393,0.9966576089702751,-0.5308260193771576,0.9990499917106546,0.9999999971762391,-0.4974939388014878,-0.49749393880148784
KM,,,,,,,,,,,
YT,15.0,,,,,,,,,,
SH,,,,,,,,,,,
AQ,1.0,,,,,,,,,,
BV,,,,,,,,,,,
HM,,,,,,,,,,,
IO,,,,,,,,,,,
CX,,,,,,,,,,,
CC,,,,,,,,,,,
GG,,,,,,,,,,,
AI,,,,,,,,,,,
BL,,,,,,,,,,,
MF,24.0,,,,,,,,,,
PM,,,,,,,,,,,
CK,,,,,,,,,,,
MH,,,,,,,,,,,
NR,,,,,,,,,,,
NF,,,,,,,,,,,
PN,,,,,,,,,,,
TK,,,,,,,,,,,
WF,,,,,,,,,,,
GS,,,,,,,,,,,
