,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1992,74,31,31,4,18,2.0,16,7,5.0,15.0,1.0,1.0,5,1.0,6,2.0,2.0,13.0,,1.0,3.0,2.0,,2.0,,1.0
1993,60,25,49,8,25,2.0,20,3,6.0,13.0,6.0,1.0,6,2.0,6,4.0,5.0,13.0,,1.0,9.0,,,2.0,1.0,4.0
1994,70,24,36,10,32,3.0,15,10,5.0,12.0,1.0,2.0,3,,6,4.0,3.0,13.0,1.0,4.0,4.0,,1.0,2.0,,1.0
1995,72,36,25,11,24,5.0,11,11,4.0,15.0,2.0,3.0,7,,9,3.0,4.0,15.0,,5.0,4.0,,,3.0,,3.0
1996,69,28,36,13,25,1.0,17,8,4.0,20.0,8.0,1.0,12,2.0,10,4.0,1.0,19.0,,2.0,2.0,,6.0,2.0,,5.0
1997,83,41,47,14,15,2.0,11,7,4.0,8.0,4.0,2.0,8,3.0,10,,3.0,13.0,,2.0,6.0,1.0,,2.0,,1.0
1998,90,37,49,19,22,2.0,21,7,3.0,9.0,4.0,5.0,5,5.0,10,3.0,,17.0,1.0,4.0,2.0,,3.0,1.0,,1.0
1999,91,34,47,25,20,6.0,7,9,3.0,6.0,7.0,4.0,7,,13,3.0,2.0,16.0,1.0,3.0,4.0,,,1.0,,
2000,96,50,65,28,30,6.0,16,5,6.0,7.0,8.0,5.0,13,7.0,8,4.0,3.0,18.0,,2.0,5.0,,1.0,2.0,,2.0
2001,79,41,57,34,22,10.0,20,4,4.0,12.0,6.0,9.0,17,3.0,14,2.0,4.0,19.0,,4.0,3.0,5.0,1.0,3.0,,1.0
2002,80,53,60,32,34,13.0,11,9,4.0,10.0,2.0,5.0,6,2.0,8,1.0,2.0,14.0,,4.0,3.0,4.0,1.0,1.0,1.0,2.0
2003,83,34,49,47,36,10.0,15,4,7.0,17.0,10.0,2.0,5,2.0,7,,2.0,14.0,1.0,,4.0,3.0,,,,2.0
2004,76,55,57,25,42,5.0,10,8,4.0,10.0,4.0,4.0,10,,7,,1.0,19.0,2.0,2.0,6.0,3.0,,2.0,,4.0
2005,80,55,45,37,29,15.0,17,3,1.0,16.0,2.0,2.0,3,1.0,3,1.0,4.0,22.0,,2.0,1.0,,,2.0,,4.0
2006,74,59,57,37,49,17.0,6,7,5.0,26.0,6.0,6.0,11,2.0,4,,2.0,15.0,,2.0,3.0,,,1.0,,5.0
2007,78,64,64,37,52,25.0,9,6,8.0,24.0,3.0,5.0,13,,7,,1.0,19.0,4.0,,3.0,3.0,,1.0,,3.0
2008,100,54,56,42,35,37.0,9,9,12.0,21.0,10.0,6.0,8,1.0,5,,1.0,26.0,6.0,2.0,4.0,4.0,1.0,2.0,1.0,4.0
2009,100,65,41,23,38,18.0,10,10,22.0,16.0,8.0,1.0,3,4.0,9,1.0,,16.0,2.0,,6.0,2.0,2.0,3.0,,3.0
2010,160,93,31,37,49,21.0,15,9,35.0,22.0,13.0,10.0,11,6.0,8,,2.0,29.0,1.0,1.0,5.0,,2.0,,1.0,7.0
2011,152,102,60,71,60,25.0,20,2,53.0,21.0,20.0,10.0,15,8.0,7,1.0,4.0,26.0,1.0,1.0,5.0,2.0,3.0,,,4.0
2012,112,197,72,79,80,27.0,30,8,29.0,25.0,38.0,25.0,32,7.0,10,1.0,5.0,21.0,4.0,7.0,9.0,10.0,1.0,5.0,,4.0
2013,169,350,167,160,118,84.0,31,21,38.0,39.0,66.0,58.0,35,8.0,13,12.0,8.0,14.0,7.0,7.0,8.0,16.0,1.0,3.0,2.0,3.0
2014,216,357,171,133,122,41.0,34,21,26.0,47.0,69.0,67.0,46,12.0,12,5.0,7.0,30.0,5.0,5.0,26.0,15.0,,5.0,2.0,5.0
2015,257,331,137,114,109,33.0,34,34,27.0,29.0,73.0,51.0,37,18.0,17,3.0,16.0,29.0,6.0,6.0,21.0,18.0,1.0,8.0,3.0,10.0
2016,281,257,102,81,112,21.0,29,34,23.0,20.0,42.0,50.0,35,7.0,6,1.0,5.0,31.0,10.0,7.0,14.0,11.0,1.0,3.0,1.0,3.0
2017,342,294,146,95,129,39.0,30,29,26.0,56.0,32.0,46.0,37,8.0,6,1.0,11.0,29.0,1.0,7.0,17.0,15.0,1.0,8.0,3.0,3.0
2018,288,307,150,150,124,36.0,29,37,17.0,43.0,52.0,38.0,36,21.0,11,4.0,6.0,28.0,8.0,6.0,19.0,18.0,1.0,6.0,1.0,5.0
2019,370,288,143,130,151,34.0,44,23,23.0,43.0,62.0,70.0,45,25.0,13,4.0,5.0,45.0,11.0,9.0,24.0,17.0,3.0,7.0,2.0,3.0
2020,433,347,172,235,182,48.0,60,44,24.0,40.0,69.0,87.0,91,6.0,3,6.0,20.0,35.0,14.0,28.0,39.0,27.0,3.0,9.0,2.0,2.0
2021,518,435,199,216,191,57.0,45,52,39.0,60.0,55.0,107.0,98,20.0,8,10.0,11.0,48.0,14.0,29.0,29.0,13.0,,7.0,,1.0
2022,464,462,204,250,188,90.0,49,69,30.0,87.0,75.0,120.0,92,20.0,9,2.0,8.0,37.0,24.0,24.0,36.0,14.0,3.0,4.0,5.0,1.0
2023,451,454,197,273,169,110.0,47,79,34.0,109.0,71.0,188.0,116,28.0,19,12.0,15.0,36.0,27.0,21.0,32.0,43.0,3.0,14.0,4.0,5.0
2024,448,446,205,266,194,133.0,57,67,38.0,99.0,73.0,136.0,101,77.0,17,7.0,26.0,37.0,16.0,19.0,38.0,32.0,5.0,11.0,1.0,5.0
