,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
2011,51.0,19.0,27.0,4.0,23.0,5.0,16.0,9.0,7.0,8.0,,2.0,6.0,2.0,1.0,,,13.0,1.0,1.0,2.0,,,3.0,,1.0
2012,55.0,24.0,28.0,5.0,21.0,2.0,4.0,10.0,3.0,10.0,2.0,5.0,7.0,1.0,,1.0,,8.0,,2.0,3.0,1.0,1.0,,,
2013,62.0,25.0,23.0,3.0,27.0,4.0,6.0,7.0,5.0,14.0,1.0,4.0,14.0,,3.0,,1.0,14.0,,,1.0,2.0,,2.0,,
2014,71.0,34.0,25.0,11.0,36.0,7.0,13.0,7.0,5.0,9.0,1.0,3.0,9.0,,3.0,1.0,,10.0,,1.0,,2.0,,1.0,1.0,1.0
2015,79.0,35.0,36.0,10.0,35.0,2.0,16.0,11.0,15.0,14.0,,10.0,6.0,,3.0,1.0,1.0,15.0,1.0,1.0,6.0,2.0,2.0,,,
2016,89.0,37.0,26.0,15.0,35.0,6.0,16.0,10.0,7.0,14.0,,3.0,13.0,1.0,2.0,,,15.0,,,2.0,,1.0,1.0,,1.0
2017,69.0,31.0,35.0,14.0,26.0,8.0,16.0,7.0,17.0,2.0,2.0,2.0,13.0,,5.0,1.0,1.0,22.0,2.0,,4.0,1.0,3.0,3.0,,1.0
2018,105.0,37.0,39.0,15.0,35.0,7.0,17.0,9.0,17.0,19.0,2.0,10.0,12.0,,1.0,,2.0,23.0,,4.0,9.0,1.0,,2.0,,4.0
2019,108.0,29.0,70.0,14.0,31.0,8.0,28.0,14.0,11.0,15.0,1.0,1.0,6.0,,,,2.0,27.0,2.0,,3.0,4.0,5.0,1.0,,
2020,122.0,61.0,71.0,17.0,41.0,5.0,56.0,9.0,7.0,23.0,1.0,6.0,10.0,1.0,8.0,1.0,2.0,32.0,1.0,2.0,5.0,1.0,1.0,,,3.0
2021,167.0,40.0,65.0,21.0,47.0,9.0,67.0,20.0,15.0,21.0,4.0,7.0,10.0,1.0,6.0,3.0,6.0,26.0,1.0,7.0,5.0,3.0,3.0,2.0,,2.0
2022,156.0,57.0,67.0,16.0,48.0,14.0,65.0,13.0,14.0,25.0,12.0,7.0,15.0,4.0,3.0,2.0,4.0,26.0,1.0,4.0,6.0,2.0,2.0,3.0,,
2023,130.0,72.0,96.0,31.0,86.0,10.0,47.0,14.0,13.0,19.0,4.0,18.0,14.0,4.0,7.0,8.0,3.0,22.0,,4.0,5.0,,4.0,4.0,,3.0
2024,180.0,73.0,111.0,34.0,58.0,12.0,69.0,25.0,11.0,32.0,9.0,22.0,27.0,4.0,6.0,5.0,5.0,30.0,4.0,4.0,13.0,6.0,5.0,6.0,3.0,6.0
