,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
2004,1151,481,440,1296,454,662,788,131,537,108,199,526,215,149,172,93,380,84,41,133,29,83,11,42,85,2
2005,1345,656,465,1538,558,712,946,163,509,123,347,563,254,198,223,115,392,81,41,189,34,105,9,35,89,3
2006,1758,766,537,1867,698,862,1153,194,640,245,335,669,276,259,290,147,460,112,47,236,39,128,28,67,84,9
2007,1826,883,647,1864,889,902,1253,278,587,234,423,673,375,342,342,161,444,105,46,274,55,132,34,61,97,14
2008,2304,1107,726,2273,923,1038,1495,297,779,232,509,713,396,398,386,216,513,120,73,331,51,202,47,68,134,23
2009,2551,1417,823,2404,1045,1124,1597,442,730,321,856,723,437,398,442,221,492,153,71,338,62,212,46,66,124,18
2010,3061,1697,774,2691,1170,1314,1859,533,750,449,704,840,485,534,535,263,571,163,83,389,73,251,40,77,164,20
2011,3956,2086,949,3044,1380,1488,2047,640,884,526,835,935,557,727,553,290,594,210,118,445,81,313,56,83,185,25
2012,4507,2642,1015,3329,1550,1672,2240,894,965,677,1064,1050,551,749,541,416,581,237,129,469,85,342,96,125,218,25
2013,5587,2657,1082,3544,1741,1721,2313,923,1032,724,1083,1041,611,897,647,443,699,272,142,465,101,333,128,137,223,31
2014,5865,3302,1290,3878,2012,1868,2512,1036,1002,890,1287,1172,659,926,678,512,673,293,160,475,126,506,143,117,200,35
2015,6394,3820,1425,4105,2035,1884,2354,1127,1057,933,1357,1185,594,1033,743,525,670,288,192,434,131,429,156,153,203,51
2016,6796,4248,1316,4098,2117,1849,2203,1233,1094,1045,1647,1239,633,1077,708,519,704,335,215,480,109,488,152,147,186,66
2017,7460,4696,1395,4384,2116,1936,2196,1356,1025,1087,1691,1163,657,1205,691,566,607,376,224,463,119,538,139,140,189,47
2018,7812,4987,1579,4769,2524,2080,2480,1232,1092,1110,1716,1160,668,1360,731,535,627,369,232,422,138,574,164,140,163,40
2019,8695,5566,1664,5181,2785,2207,2526,1456,1145,1365,1978,1180,793,1494,820,582,618,417,287,416,159,558,235,149,209,55
2020,9961,6004,1979,5332,3111,2504,2599,1729,1326,1501,1838,1234,916,1535,923,666,665,438,377,552,196,569,208,164,205,66
2021,11369,6596,2224,5873,3583,2647,2808,2190,1253,1833,1863,1220,941,1765,1087,777,710,485,321,556,213,626,285,200,217,84
2022,10993,5641,2279,6058,3618,2753,2733,1926,1273,1535,1583,1074,951,1705,1060,809,527,430,418,543,217,582,252,164,184,83
2023,10785,6167,2380,6174,3801,2554,3014,2035,1230,1627,1586,1300,982,1959,1055,809,1252,422,401,486,218,572,284,149,189,86
2024,9473,3941,1849,4501,2856,2150,2086,1664,1038,1308,1036,913,700,1254,780,730,500,441,340,329,172,413,221,138,171,69
