,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1999,505,399,205,173,235,198,87,67,67,67,198,286,66,23,108,51,104,49,9,75,26,6,6,12,15,10
2000,622,456,229,191,240,234,125,56,85,53,253,349,109,41,117,50,117,49,16,77,26,11,11,16,25,13
2001,674,481,272,247,246,235,139,73,81,76,241,462,90,40,135,59,132,46,15,62,24,15,5,11,15,9
2002,760,597,333,423,341,256,275,88,101,88,256,642,91,51,162,65,138,49,16,84,29,21,12,19,11,17
2003,884,574,299,372,409,290,265,80,138,112,260,652,129,47,165,96,175,58,26,109,38,32,6,17,18,11
2004,925,668,327,350,342,304,316,100,119,112,294,651,127,83,179,74,150,47,25,113,35,39,11,13,22,9
2005,1025,807,368,419,447,303,331,126,124,135,306,686,153,100,222,82,147,55,23,122,35,31,12,10,18,12
2006,1188,973,434,502,469,353,463,131,155,138,424,912,172,103,237,92,147,67,28,148,45,55,20,19,23,19
2007,1303,1136,493,529,582,409,396,147,174,180,460,798,178,149,257,96,161,59,34,186,41,57,35,14,18,18
2008,1517,1236,474,563,611,407,399,219,185,207,507,866,195,153,281,119,154,77,28,191,50,69,34,27,21,23
2009,1632,1466,584,634,802,468,491,244,155,244,586,834,204,196,267,124,185,86,43,208,59,72,61,22,32,19
2010,1841,2043,795,661,840,522,500,292,177,318,752,990,264,211,343,141,145,154,65,234,59,81,73,35,41,126
2011,2056,2844,710,736,868,562,618,385,213,360,884,1033,268,230,297,153,165,117,63,208,60,132,126,28,35,23
2012,2101,2475,695,807,864,612,587,375,226,377,765,1181,274,208,350,157,191,128,62,260,47,92,112,25,36,22
2013,2350,2774,760,819,948,664,612,456,230,371,866,1295,300,242,344,191,180,142,63,272,73,126,142,32,33,21
2014,2441,3072,765,936,990,721,722,496,246,462,987,1450,328,308,475,228,182,167,80,298,78,138,146,43,24,33
2015,2974,3475,835,1208,1147,821,790,595,300,488,1086,1592,376,373,460,278,152,173,104,366,71,181,180,32,41,30
2016,3029,4847,966,1298,1273,862,796,667,305,654,1445,1909,404,398,488,269,195,185,144,307,88,167,129,39,45,32
2017,3418,4020,993,1340,1308,920,805,754,326,676,1172,1711,445,365,526,302,207,188,131,316,64,165,161,23,36,42
2018,3499,4391,1155,1548,1549,1002,966,759,360,680,1144,1830,396,452,582,317,209,216,157,427,88,187,188,43,51,33
2019,3785,5047,1148,1677,1653,1109,914,851,415,777,1360,1866,475,509,615,342,322,267,176,367,78,205,176,41,52,33
2020,4675,5233,1515,1846,2039,1204,1052,1039,440,812,1396,2003,594,530,843,396,254,285,178,445,100,246,238,53,56,51
2021,4749,5538,1330,1984,2136,1213,1246,1187,471,888,1333,1974,587,540,772,408,238,263,223,501,99,231,241,51,56,45
2022,4248,5098,1322,1858,1967,1090,1093,1213,417,817,1177,1764,568,518,724,462,255,256,205,376,92,246,222,48,55,37
2023,4592,5250,1364,2096,2210,1105,1152,1184,476,878,1198,2063,573,568,770,438,264,268,222,401,113,228,217,54,65,38
2024,4228,3507,1128,1829,1709,1012,893,996,445,722,686,1277,345,428,793,361,205,211,202,295,93,154,181,32,60,30
