,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
2001,1125,645,447,428,434,391,150,147,124,136,260,289,118,124,225,47,155,102,6,120,33,53,34,22,23,27
2002,1157,788,529,833,502,401,427,160,139,176,295,306,151,131,231,51,157,112,18,103,41,65,31,25,41,34
2003,1270,808,550,756,559,430,326,181,132,199,250,357,174,162,239,53,195,126,15,117,43,78,34,22,30,23
2004,1493,1050,654,472,655,499,247,223,167,222,357,320,177,176,269,62,212,136,11,98,44,60,34,34,29,19
2005,1590,1104,652,792,645,481,407,235,176,275,399,362,190,224,240,81,234,117,22,116,57,90,27,30,43,25
2006,1862,1302,741,837,819,534,420,310,181,327,417,374,253,233,281,80,259,170,19,137,61,80,24,40,33,23
2007,2060,1305,935,889,903,537,425,297,248,290,397,440,253,246,303,78,312,189,33,163,83,111,67,36,46,25
2008,2365,1673,990,927,904,607,516,391,254,365,560,454,319,321,303,108,249,200,40,174,66,152,43,41,32,25
2009,2560,1875,1077,1002,1064,644,530,352,295,387,664,509,336,363,368,83,264,245,43,160,67,125,56,36,44,37
2010,2859,2404,1220,1203,1130,719,521,400,375,511,773,533,381,413,382,92,317,218,58,181,83,170,37,41,51,33
2011,3352,3368,1273,1469,1311,798,710,624,435,606,1181,706,495,685,406,108,510,263,85,249,86,266,53,58,54,32
2012,3945,4049,1385,1600,1475,822,728,686,510,686,1193,797,598,799,462,143,513,309,104,269,116,344,82,63,70,50
2013,4135,4455,1580,1727,1693,911,903,818,553,792,1572,945,692,908,489,138,426,361,156,315,158,342,73,70,64,49
2014,4597,5538,1545,1890,1737,1041,855,960,594,981,1265,1048,826,1220,541,180,431,402,180,393,170,396,37,65,88,45
2015,5017,5084,1701,2049,1950,1087,907,922,728,975,1267,1082,803,993,541,195,484,404,212,416,201,314,65,96,69,61
2016,5085,5609,1938,2371,2202,1193,1015,1076,744,1012,1281,1229,939,1182,632,218,482,401,223,360,198,399,91,92,90,50
2017,5362,5456,2082,2795,2338,1134,1034,975,815,976,1232,1260,1036,1135,649,221,493,409,269,379,234,369,57,80,85,71
2018,5558,5309,2060,2990,2493,1195,1129,1058,910,1015,1217,1240,979,1185,671,221,438,461,278,348,227,437,82,79,81,50
2019,5954,5358,2192,3370,2790,1368,1335,1026,1030,1093,1087,1286,1070,1393,902,237,502,464,344,388,257,448,69,92,74,47
2020,7645,5907,2454,3438,3344,1577,1455,1281,1092,1369,1188,1297,1319,1395,862,313,575,636,381,650,355,499,99,106,101,62
2021,7703,6994,2669,3651,3620,1677,1497,1581,956,1346,1298,1348,1398,1610,882,313,520,598,427,700,324,495,109,106,111,66
2022,7529,6828,2697,3828,3753,1703,1783,1618,1144,1437,1226,1251,1415,1717,871,328,491,588,444,601,345,517,101,119,110,74
2023,7512,7142,2596,4083,3765,1717,1880,1575,1121,1445,1147,1372,1458,1909,770,300,474,544,485,570,328,560,85,116,104,68
2024,6590,6053,2241,3166,2997,1442,1610,1491,849,1348,920,907,1179,1575,637,272,437,526,391,415,290,470,81,102,97,51
