,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
2000,14085,4072,3364,8381,2373,7123,3759,724,4435,1076,2395,6368,1091,742,2222,1736,3477,1466,177,2086,361,352,100,281,385,116
2001,14089,5039,3369,8876,2418,7106,3814,896,4502,1217,2733,6870,1293,841,2184,1699,3431,1520,161,2168,309,354,85,354,397,132
2002,14298,5956,3509,15073,2883,7474,9385,1066,5018,1309,3176,8175,1530,998,2828,1925,3526,1447,212,2485,353,510,84,293,452,167
2003,15446,6679,3841,13014,2993,7848,7126,1203,5026,1554,3594,8316,1741,1216,2903,1998,3510,1584,227,2641,358,502,107,272,436,165
2004,19842,8219,4183,13031,3310,8456,7295,1562,5529,2299,4432,8788,1940,1293,3054,2168,3595,1712,249,2816,419,486,111,316,469,168
2005,20182,10213,4603,16054,3971,8820,9409,1590,6034,2170,5375,9335,2202,1762,3412,2217,4032,1771,302,2947,422,627,156,317,602,194
2006,22095,11533,5168,18773,4314,9387,10671,1857,6763,2588,6247,10277,2523,2185,3765,2488,4412,1829,370,3319,461,802,141,327,4084,235
2007,23321,13264,5377,21006,4681,9738,11074,2142,6967,2815,6943,10326,2834,2370,4106,2554,4914,1884,443,3391,452,864,133,366,1644,234
2008,25385,14844,5909,20673,5030,10026,12254,2409,7151,3373,7550,10656,3279,2660,4226,2695,4258,1976,450,3807,475,1073,159,307,647,206
2009,26378,15898,6364,21370,5874,10436,13234,2605,7172,3507,8180,10770,3447,2993,4405,2736,4078,2242,499,3921,474,1178,180,357,605,257
2010,27257,17150,6689,22166,6188,10550,13538,2938,7418,3800,8603,11352,3699,3091,4716,3114,4281,2000,612,4067,504,1252,214,365,658,195
2011,29762,19267,7194,23477,6827,11084,13999,3110,7695,3913,9478,11614,4066,3474,4979,3222,4537,2137,711,4167,605,1377,235,408,671,230
2012,32556,21373,8058,24434,7288,11860,14462,3673,7893,4744,10483,11863,4430,4004,5091,3401,4567,2315,769,4353,548,1442,245,427,679,276
2013,34793,23332,8452,25994,7737,12004,15424,3743,8176,4989,11757,11968,4601,4306,5482,3646,4405,2366,897,4450,625,1561,236,418,724,277
2014,36360,24475,8805,26419,8288,12586,15941,3934,8330,5494,12220,12128,4818,4535,5985,3768,4628,2470,1054,4703,665,1681,295,503,704,267
2015,36861,26313,8956,26669,8638,13062,15835,4164,8396,5497,12827,12340,4833,4736,6133,3887,4342,2513,1110,4864,615,1685,300,531,728,277
2016,38312,28714,9371,26570,8849,13174,15553,4590,8789,6351,14411,12681,4752,4890,5921,3860,4682,2464,1155,4932,651,1626,347,623,789,257
2017,38573,29770,9294,27153,9184,12583,14745,4719,8438,6717,14952,12267,4663,5081,5881,3831,4024,2540,1151,4607,685,1710,448,581,786,279
2018,39854,32149,9764,26964,9685,13314,15146,5067,8420,7720,16205,11732,4932,5220,6337,4144,4085,2581,1302,4605,709,1711,397,570,709,288
2019,40581,32420,9969,27242,10083,14165,14887,5295,8244,7239,16555,12205,4770,5214,7123,4208,4186,2670,1375,4640,683,1758,486,554,746,274
2020,44017,30145,9378,23809,10660,13722,13792,5329,7658,7839,14525,11634,5222,4912,7266,4221,3794,2704,1329,5196,682,1738,429,500,696,286
2021,43395,33279,10306,25240,11928,14011,14112,5743,7838,6915,17166,12259,4514,5116,9383,4393,4002,2700,1307,5134,682,1770,386,490,715,267
2022,40287,31383,10099,25041,12025,13559,13552,5580,7435,6447,15996,11629,4380,4327,7801,4140,3752,2566,1511,4603,655,1750,296,537,711,345
2023,40576,27739,9522,25407,12005,13370,13898,5292,7275,5843,12225,12761,4437,4694,7638,4196,4411,2630,1557,4583,633,1621,318,524,704,384
2024,33754,21403,8217,21898,9684,11030,11954,4238,6095,4974,8783,11055,3105,3553,5611,3523,2997,2188,1231,4029,638,1448,280,398,576,258
