,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1996,2099,1181,1150,892,696,901,417,226,398,311,626,969,158,54,229,169,351,219,34,179,92,129,68,48,35,46
1997,2752,1409,1469,1154,792,1002,464,297,471,378,651,1207,191,70,219,232,478,288,33,249,105,161,107,59,55,48
1998,3205,1603,1791,1242,1053,1223,561,388,620,487,846,1306,178,101,325,211,500,374,50,253,125,208,115,66,59,66
1999,3762,2005,2526,1571,1155,1331,656,536,735,532,943,1413,264,119,335,259,583,361,40,324,130,211,160,82,59,69
2000,4170,2145,2755,1877,1437,1632,830,564,827,634,947,1471,344,180,541,320,632,380,59,346,151,313,211,89,104,105
2001,4612,2446,2848,1999,1620,1642,985,598,948,656,1125,1725,354,221,421,344,730,411,68,406,142,338,248,101,86,91
2002,5172,2979,3549,4137,1937,1916,2472,701,1217,797,1129,1904,416,292,519,472,869,469,91,486,198,437,309,109,117,97
2003,6213,3336,3925,3414,2131,2225,1966,805,1191,936,1351,1844,465,347,539,458,846,523,125,478,202,507,439,143,122,129
2004,7602,3770,4308,3405,2453,2543,2116,1052,1355,1087,1463,2164,483,380,593,512,959,649,102,493,246,573,606,159,135,215
2005,8341,4595,4947,3782,2953,2613,2170,1272,1263,1334,1796,2071,585,473,807,601,1036,656,129,500,281,771,683,183,151,122
2006,9943,5601,5637,4164,3563,2958,2802,1522,1601,1685,2288,2152,602,556,775,710,1127,838,151,562,308,850,848,225,180,178
2007,11549,7474,6574,4328,4294,3453,2931,1870,1580,2151,2752,2233,780,684,1043,851,1080,940,175,615,344,1182,1033,234,170,210
2008,12846,9236,7264,4766,4696,3643,3256,2305,1723,2554,4226,1989,885,964,806,873,1183,1059,217,720,374,1546,1206,268,190,319
2009,14298,10865,8087,5320,5758,3951,3526,2421,1767,3064,4277,2248,1066,1119,1034,1021,1172,1147,257,726,488,1816,1387,291,186,326
2010,15749,12924,8624,5690,6127,4141,3696,2772,1933,3553,5057,2321,1062,1316,989,1073,1204,1198,264,753,505,2301,1925,317,208,286
2011,17737,14833,9951,6200,7307,4755,4234,2842,2042,4055,5953,2379,1197,1467,1174,1194,1274,1372,259,935,562,2518,1991,335,204,360
2012,19806,19684,10854,6995,8615,5249,4934,3787,2458,5625,7960,2616,1232,1740,1160,1301,1388,1584,321,910,693,3409,2141,415,214,439
2013,21244,22607,11876,7617,9791,5447,5387,3785,2394,5969,8201,2741,1471,2085,1374,1499,1704,1592,403,1094,720,4023,2147,451,257,485
2014,22813,26020,14127,9082,11032,6086,5635,4246,2911,6946,9409,2988,1650,2396,1493,1744,1637,1601,490,1190,786,4744,2410,490,278,552
2015,24337,29711,15381,11476,12997,6850,6452,4248,3136,6391,10568,3147,1881,2617,1567,1635,1956,1767,634,1442,826,5066,2588,423,348,540
2016,24899,37468,16269,10582,14695,6707,6856,4816,3186,8148,13028,3366,2028,2819,1727,1708,2072,1881,691,1345,813,5877,2432,464,326,549
2017,28154,42473,17504,12445,15916,7281,7151,5268,3602,8022,13812,3200,2374,3098,1902,1748,2030,1986,679,1475,875,6247,2678,513,321,621
2018,29312,44858,18850,13428,17753,7573,8239,5592,3476,8727,14138,3227,2478,3310,2016,1857,1894,1936,764,1583,942,6471,3077,541,290,656
2019,31099,47788,19326,14665,17730,7869,8639,5912,3788,9340,14426,3552,2568,3723,2217,2028,1933,1982,887,1666,978,6373,3024,518,375,576
2020,37082,56267,22283,15263,21202,8694,9785,7196,3864,11068,15401,3437,2752,3957,2369,2048,2253,2246,993,2186,1188,6508,3439,657,350,695
2021,39185,54116,19255,14999,19526,8273,9428,7343,3753,10966,13204,3505,2752,4046,2578,2207,1811,2223,872,2233,1158,5469,3598,590,306,691
2022,36492,43709,16497,13377,16651,7632,8630,6312,3356,9758,9936,3085,2378,3549,2217,2070,1644,2117,886,1781,1015,4298,2933,524,312,586
2023,37799,46224,16811,14316,17918,7764,8952,6377,3547,10339,9683,3500,2523,4181,2443,2046,1783,2240,987,1639,956,4932,2926,536,315,618
2024,34847,29456,12474,11013,12374,6655,5685,5327,2798,8185,5889,2462,1797,2795,1776,2007,1375,1824,698,1260,889,3048,2452,446,282,490
