,Output,AI vs DShareC,AI vs CShareD,F-Measure vs DShareC,F-Measure vs CShareD,Geometric Aggregtion vs DShareC,Geometric Aggregtion vs CShareD,AI vs RSI,AI vs F-Measure,CShareD vs Output,DShareC vs CShareD
GE,2619.0,0.283187776653541,0.9999999999999997,0.31005971616546424,0.9984025280878522,0.9573732917260589,0.38361205793655484,0.9607113358977448,0.9984025280878525,0.283187776653541,0.2831877766535409
CD,1557.0,0.29823187298388854,0.9999999999999996,0.3087246484252556,0.9998101320443804,0.9368534079539275,0.4459606448699299,0.8819743062162183,0.9998101320443804,0.29823187298388854,0.2982318729838885
BI,638.0,0.298588541450696,0.9999999999999998,0.30528624871333854,0.9998890420053401,0.9650755077408295,0.35567579610098377,0.8717377488923878,0.9998890420053403,0.2985885414506961,0.2985885414506961
GW,80.0,0.30423908292134,1.0,0.3043852629446066,0.9999999459143175,0.987329994804198,0.3917038504329128,0.7901905922957683,0.9999999459143173,0.30423908292134005,0.30423908292133994
BY,3612.0,0.26421137996386856,1.0000000000000004,0.30225704594930836,0.9960439886818916,0.9589817537247797,0.36637714446640424,0.9448653650058474,0.9960439886818917,0.2642113799638688,0.2642113799638688
MR,112.0,0.29637845743029917,1.0000000000000002,0.2970511692450098,0.9999993734878742,0.9736978639143982,0.3710111883161593,0.9094106491868005,0.9999993734878742,0.2963784574302992,0.2963784574302991
DJ,60.0,0.2966198140128601,1.0000000000000002,0.29699587503798186,0.9999997938867518,0.9843221700223511,0.3387197827735827,0.9135898566231287,0.9999997938867518,0.2966198140128603,0.2966198140128602
SL,450.0,0.28527481509759167,0.9999999999999999,0.2904433670098505,0.9999070382035646,0.9404203509856688,0.39811781615685327,0.8876578279280708,0.9999070382035646,0.2852748150975919,0.2852748150975918
TH,27424.0,-0.06971355836280495,0.9999999999999998,0.2885403991815583,0.7674320555949898,0.9556964107648631,0.04357301987149209,0.9342091600847314,0.7674320555949901,-0.06971355836280524,-0.06971355836280525
SV,575.0,0.273867937315611,1.0000000000000002,0.2811075184827982,0.9999205220977512,0.9594063330720597,0.3577830380824574,0.9533764247902495,0.9999205220977512,0.2738679373156108,0.2738679373156107
SN,1764.0,0.2609419391507459,0.9999999999999999,0.2801317435103149,0.9988802438273382,0.9415230781638954,0.3726956753941413,0.8858660617697631,0.9988802438273383,0.26094193915074587,0.260941939150746
JO,12352.0,0.12976921516506099,1.0000000000000002,0.2773235686124235,0.9606754910719746,0.9492581114207629,0.26058959315185043,0.9530123666248033,0.9606754910719745,0.1297692151650613,0.12976921516506112
IM,6.0,0.27688628528326975,1.0,0.27689016433801084,0.9999999999918519,0.9968320396655574,0.3524349298024134,0.9404019467365543,0.9999999999918516,0.2768862852832697,0.2768862852832697
PG,345.0,0.2689084641811663,0.9999999999999999,0.2728855692948651,0.9999779845726471,0.9609745084428167,0.33385316338935367,0.9305921971193647,0.9999779845726472,0.26890846418116626,0.26890846418116615
ZM,2195.0,0.25627969213362506,1.0000000000000002,0.2709409347583742,0.9996496832676353,0.9200009177419886,0.4239806561085501,0.8778707197678186,0.9996496832676356,0.256279692133625,0.25627969213362495
AD,39.0,0.2694235759798696,0.9999999999999997,0.26956832330847946,0.9999999719607106,0.9862039473139476,0.30308346469608394,0.9542304840017539,0.9999999719607109,0.2694235759798695,0.2694235759798697
TT,591.0,0.24548739657720325,0.9999999999999999,0.26145918658997,0.9993909731447095,0.9494492409021297,0.3020135941396389,0.9391767983424075,0.9993909731447097,0.24548739657720323,0.24548739657720345
SI,8716.0,0.014018059131039519,0.9999999999999999,0.25943291827142645,0.8333336271217874,0.9598532021386647,0.04778007383987454,0.9902092803319845,0.8333336271217876,0.014018059131039273,0.014018059131039264
CG,639.0,0.24181798980475994,1.0,0.24677435032349762,0.9999208000736727,0.945062099328181,0.355877466105064,0.8228546741970667,0.9999208000736729,0.24181798980475983,0.24181798980475988
SK,9217.0,0.027725509427137324,1.0,0.24647014845570142,0.8645691321629693,0.9595644312301298,0.11286041838407536,0.9480991680224876,0.8645691321629693,0.027725509427137283,0.027725509427137297
LB,6913.0,0.1722983586579117,0.9999999999999998,0.24380680300990415,0.986618849194475,0.9437081099542237,0.27708513634407517,0.9262545316066823,0.9866188491944748,0.17229835865791177,0.17229835865791168
MW,1534.0,0.23055897567849626,0.9999999999999998,0.24131016777552694,0.9997521450849891,0.923560620589376,0.38929809291926165,0.8261499918593687,0.9997521450849889,0.23055897567849631,0.23055897567849623
CM,4482.0,0.1796548972977111,0.9999999999999998,0.23681512805224747,0.9936521531343612,0.9545711133372948,0.28699969781627843,0.9399514115741019,0.9936521531343611,0.17965489729771084,0.17965489729771084
LI,245.0,0.2186113608744863,1.0,0.22468520507862297,0.999919254032475,0.9581481757252118,0.20413149700056227,0.9267559863025254,0.9999192540324748,0.21861136087448627,0.21861136087448615
TD,254.0,0.22056612025382358,1.0,0.2219233534089186,0.9999975669195714,0.9673333843977073,0.3215091328320761,0.801332604424068,0.9999975669195713,0.22056612025382377,0.22056612025382374
HR,10562.0,0.0575694633323695,0.9999999999999999,0.22061921484746735,0.9515617637490803,0.9460070488422998,0.13120116146670624,0.9728878283826982,0.9515617637490804,0.05756946333236958,0.05756946333236965
ZW,2262.0,0.18192929318478243,1.0,0.21732129089170965,0.9966771469909657,0.9575689539290334,0.2998776407022374,0.930274827528688,0.9966771469909659,0.18192929318478285,0.18192929318478282
MU,460.0,0.20815981715073414,1.0000000000000002,0.21694429179243463,0.9997379187336275,0.9737726946123065,0.3068454651420365,0.9315655805778486,0.9997379187336275,0.20815981715073414,0.2081598171507342
AM,2630.0,0.18727240517320123,1.0000000000000002,0.2139913628884222,0.9984705928865257,0.9538331237146711,0.2852311002084158,0.9143349531450056,0.9984705928865257,0.18727240517320098,0.18727240517320118
ME,833.0,0.20652047466786358,1.0,0.21339579708445022,0.9999178591815396,0.9594982318253418,0.32407814378224475,0.9691380993510437,0.9999178591815395,0.20652047466786372,0.20652047466786377
AZ,4312.0,0.16548932372250463,0.9999999999999994,0.2086667223549886,0.9967689032714091,0.9518984635304818,0.3352440688412205,0.9548092672955674,0.9967689032714093,0.16548932372250438,0.16548932372250444
SS,1962.0,0.1489916352148801,0.9999999999999998,0.20852931888454193,0.9910416910743158,0.9711859957328997,0.18202712328802767,0.9869691225036742,0.9910416910743158,0.1489916352148796,0.14899163521487963
LC,84.0,0.20683732636910965,0.9999999999999999,0.2075260566072298,0.9999992649236045,0.9731614248482309,0.2531523676258447,0.8978930851670086,0.9999992649236045,0.20683732636910976,0.20683732636910968
SM,48.0,0.20506201323174436,1.0000000000000002,0.20523123524941778,0.999999973187763,0.9837078695211231,0.2466897743225803,0.9621823374986923,0.9999999731877629,0.20506201323174444,0.20506201323174425
RW,1842.0,0.18965241769414778,0.9999999999999998,0.2044644707256517,0.9996653175601936,0.9370941356619709,0.3161329829108335,0.8498417214876359,0.999665317560194,0.18965241769414784,0.18965241769414773
BW,1170.0,0.18800446249756758,1.0,0.20095005022570744,0.9997271463869327,0.9716128884022891,0.26798310714269796,0.9192749634984989,0.9997271463869326,0.1880044624975675,0.1880044624975676
SY,1720.0,0.19383392906708977,1.0000000000000002,0.20050318028728203,0.9999143761853972,0.9392072982956732,0.3711038065296639,0.6514595408703603,0.9999143761853976,0.19383392906708974,0.1938339290670897
UY,3699.0,0.11647368376272212,1.0,0.19641099719183908,0.9839697208821346,0.9566153068179065,0.18114667902882456,0.9004358587580555,0.9839697208821346,0.11647368376272219,0.11647368376272221
KW,4158.0,0.14076655137816854,1.0,0.19348577992740176,0.9945672910040836,0.956618030584483,0.2164618723688596,0.9325943306579509,0.9945672910040837,0.14076655137816824,0.14076655137816815
GI,39.0,0.19121993571773926,1.0000000000000002,0.19150612553942856,0.9999998931933878,0.9853075677222026,0.25500121835745465,0.9712711117800238,0.9999998931933881,0.19121993571773935,0.19121993571773946
LS,169.0,0.18111361054721586,1.0,0.18253957768183768,0.9999974002450829,0.9691594433604712,0.28266360110296734,0.802989972149105,0.9999974002450829,0.18111361054721595,0.1811136105472159
VE,2079.0,0.15373858438713367,1.0,0.18202678885552392,0.998253219231673,0.9563867297066861,0.23131670883475602,0.8915104053315172,0.9982532192316729,0.15373858438713342,0.1537385843871334
BG,8769.0,0.03668535947046303,0.9999999999999997,0.18135721967711865,0.956796752865341,0.9627077951756842,0.10201342445818,0.9669085943361913,0.9567967528653409,0.036685359470463544,0.03668535947046345
BT,237.0,0.1755658313834504,1.0,0.1810731457641537,0.999931521845002,0.9657090155802736,0.16651187307226265,0.8909095049146631,0.999931521845002,0.17556583138345028,0.1755658313834503
CU,1773.0,0.14527786945618912,1.0,0.17950059128971957,0.996371760773489,0.9627119393579581,0.1790227303870646,0.9642580291838958,0.9963717607734892,0.14527786945618906,0.145277869456189
LA,403.0,0.16595080083550065,0.9999999999999998,0.17283162329793678,0.9998585939222077,0.9528703754072121,0.2547233616224457,0.9115684589632598,0.9998585939222078,0.1659508008355008,0.16595080083550076
SO,565.0,0.16325023213423068,0.9999999999999997,0.17028924857910904,0.9997916282341547,0.9399490956944584,0.26653170180655134,0.8744754495151161,0.9997916282341547,0.16325023213423062,0.16325023213423065
LT,6017.0,0.047247638782639066,0.9999999999999999,0.16458666638724156,0.9653561507366576,0.957010120600235,0.16387620751121834,0.929901453109288,0.9653561507366575,0.04724763878263908,0.047247638782639094
SD,2458.0,0.11137002136980115,0.9999999999999999,0.15767072622831388,0.9942090132344455,0.9466383219774135,0.15403581888398518,0.8614756809830832,0.9942090132344459,0.11137002136980122,0.11137002136980106
CF,156.0,0.15101707277049878,1.0000000000000002,0.1526656318585226,0.9999810950962531,0.9514723333089433,0.2524870189152963,0.8209129552122643,0.9999810950962531,0.15101707277049878,0.1510170727704989
BA,2541.0,0.0798998202552375,1.0000000000000002,0.13107261392082434,0.9906532409248007,0.9539039652441057,0.10524848794627616,0.9512133947844559,0.9906532409248006,0.07989982025523752,0.07989982025523752
MK,2025.0,0.07954829595142164,1.0000000000000002,0.12410388523368733,0.9937707947874863,0.9632673042317121,0.14700725041828805,0.9600053809272046,0.9937707947874864,0.07954829595142146,0.07954829595142143
TC,48.0,0.1223494462452708,1.0000000000000002,0.12267327999695983,0.9999999023057226,0.9801577841668219,0.1485372331480916,0.7843598674522219,0.9999999023057224,0.12234944624527079,0.12234944624527078
BZ,60.0,0.1207544486784336,0.9999999999999998,0.12105260998165028,0.9999998892126041,0.9814910300439404,0.18342839342845263,0.758664021707318,0.9999998892126043,0.12075444867843349,0.12075444867843356
JM,430.0,0.11083583049975312,1.0000000000000002,0.11572546881199734,0.9999615750412622,0.958483467332082,0.16520132204738291,0.9131686240296222,0.9999615750412619,0.11083583049975326,0.11083583049975315
RS,11080.0,-0.12461583194286077,0.9999999999999998,0.10913900970673428,0.8732234104368631,0.9633677325629337,-0.1550044666950876,0.9800508189397678,0.8732234104368629,-0.124615831942861,-0.12461583194286092
OM,4687.0,0.006199287445065881,1.0,0.09031813471952439,0.9867384011716506,0.9649898762294319,0.07577688136841548,0.9643499631318121,0.9867384011716509,0.006199287445065517,0.006199287445065516
AL,1603.0,0.06328487961107232,1.0,0.08374412754588594,0.9989241863674161,0.9535501303435203,0.18993521235485467,0.9003800991284387,0.9989241863674156,0.06328487961107254,0.06328487961107253
MD,1172.0,0.07288927296200741,1.0,0.0834491127702134,0.9998038156764889,0.9525980228568515,0.17158183930070622,0.8725481622803535,0.9998038156764887,0.07288927296200735,0.07288927296200734
CY,6510.0,-0.013198885071106033,0.9999999999999998,0.08198606891578956,0.9817978715522032,0.9516118427213706,0.12073400700900949,0.9543806089890166,0.9817978715522035,-0.0131988850711056,-0.013198885071105686
KI,16.0,0.0739339414850851,1.0,0.07401709452780597,0.9999999893749683,0.9944758338079981,0.10939731995479184,0.858494909321853,0.9999999893749683,0.07393394148508518,0.07393394148508518
LR,186.0,0.06637608692131461,1.0000000000000002,0.0681261089221646,0.9999940497557259,0.9556597685706194,0.09494295739201761,0.8794360654644291,0.9999940497557258,0.06637608692131457,0.06637608692131457
KN,278.0,0.06414947898526265,1.0000000000000002,0.0668415305395698,0.99997949271676,0.9432758968731072,0.19326761896663866,0.6329012332036725,0.9999794927167601,0.06414947898526256,0.0641494789852626
MM,756.0,0.056818391853816416,1.0,0.06334327069885909,0.9997254625850445,0.9562430979673477,0.1525755857729669,0.7828100106937953,0.9997254625850447,0.05681839185381651,0.05681839185381648
MN,1854.0,0.01710448249476145,1.0,0.06254849152210448,0.9934699292750415,0.9680245790078406,0.08355235495382661,0.9520089833530493,0.9934699292750413,0.01710448249476159,0.01710448249476149
LY,1610.0,0.04078416132563966,1.0,0.051002756769796743,0.9996340334253332,0.9604846422485591,0.1434848046972303,0.7495658658406231,0.9996340334253333,0.04078416132563961,0.0407841613256397
YE,3250.0,0.03030438714730153,1.0,0.04965549839532988,0.9990968447368874,0.9471151904685949,0.16754267892653354,0.7961319198358073,0.9990968447368873,0.03030438714730146,0.030304387147301368
XK,950.0,0.025647117685484902,1.0,0.03155540058009541,0.9999300379322822,0.9578796023493811,0.13694625252899087,0.8069840664665345,0.999930037932282,0.02564711768548494,0.025647117685484902
MS,27.0,0.027686339454603102,1.0,0.02790182581137934,0.999999856791569,0.9880971777434193,0.07366117844219457,0.8045698411191934,0.9999998567915692,0.02768633945460308,0.027686339454603085
KP,123.0,0.012487195298095185,0.9999999999999998,0.013838079236650957,0.9999956836113286,0.9749604470004016,0.09825661062372032,0.8766567352088598,0.9999956836113287,0.012487195298095296,0.012487195298095269
VU,47.0,0.011270191275307753,1.0,0.011672389929710656,0.9999997588105765,0.992520038849576,0.04618157820476888,0.915025358936652,0.9999997588105762,0.01127019127530788,0.011270191275307892
AW,48.0,0.005542834465185912,0.9999999999999999,0.006146469162013994,0.9999986968507704,0.9879807526715303,0.0032343565998793514,0.8142367200697395,0.9999986968507705,0.0055428344651858715,0.00554283446518586
SR,75.0,0.00287591805709514,1.0,0.0032295343073625656,0.9999997186484925,0.9701170261270281,0.07286591046002695,0.7219235895873388,0.9999997186484921,0.002875918057095067,0.0028759180570950603
GY,291.0,-0.03317491669767291,1.0000000000000002,-0.030416931241361522,0.9999827700292988,0.9664229760320162,0.041435316807980065,0.8701425624523305,0.999982770029299,-0.033174916697672856,-0.033174916697672904
MP,15.0,-0.03836401028773746,1.0000000000000002,-0.03830617897546773,0.9999999976693703,0.9944676561568425,-0.01364393721678072,0.9930696759392228,0.9999999976693703,-0.038364010287737296,-0.038364010287737345
DM,22.0,-0.048094705857408375,1.0,-0.04794583637765458,0.9999999634310747,0.9882844657722011,-0.03147180022148851,0.8538885771743584,0.999999963431075,-0.04809470585740844,-0.04809470585740839
AF,1243.0,-0.07551507669730051,1.0,-0.057229926355090284,0.9977278292376783,0.9636826344686217,-0.05702732053962546,0.912834232068734,0.9977278292376787,-0.07551507669730068,-0.07551507669730056
TO,31.0,-0.0948475622124824,1.0000000000000002,-0.09458761051553037,0.9999998917972431,0.9936350070400592,-0.10224702267713204,0.8719066844670122,0.999999891797243,-0.09484756221248251,-0.09484756221248247
ER,98.0,-0.11751062475978998,1.0,-0.11737349154442432,0.9999977511264199,0.9778281830072811,-0.10443882733518368,0.7755329283998754,0.9999977511264199,-0.11751062475979002,-0.11751062475979002
GQ,12.0,-0.13402090821612622,1.0,-0.13400072842335226,0.9999999993181606,0.9999890821893522,-0.1294177896284096,0.9175789418867335,0.9999999993181605,-0.13402090821612628,-0.13402090821612625
SB,10.0,-0.1911377073014322,1.0000000000000002,-0.1911028652227009,0.9999999981702103,0.9999299694236999,-0.1796975875640598,0.7081461649769802,0.9999999981702103,-0.19113770730143215,-0.19113770730143215
AS,21.0,-0.3075439961564951,1.0,-0.3075315900094946,0.9999999841213816,0.9912985695392763,-0.303157919608777,0.8708553184493475,0.9999999841213816,-0.3075439961564951,-0.3075439961564951
TV,7.0,-0.5915036681079248,0.9999999999999998,-0.5915023066666539,0.9999999999942503,0.9978487673363975,-0.6106331742716667,0.9834548675951806,0.9999999999942504,-0.5915036681079247,-0.5915036681079247
KM,,,,,,,,,,,
YT,,,,,,,,,,,
SH,,,,,,,,,,,
AQ,,,,,,,,,,,
BV,,,,,,,,,,,
HM,,,,,,,,,,,
IO,,,,,,,,,,,
CX,,,,,,,,,,,
CC,,,,,,,,,,,
AX,3.0,,1.0,,0.9999999999877363,,0.9973102067440274,0.9414806279634821,0.9999999999877363,,
GG,,,,,,,,,,,
AI,,,,,,,,,,,
BQ,1.0,,,,,,,,,,
BL,,,,,,,,,,,
MF,,,,,,,,,,,
PM,,,,,,,,,,,
CK,,,,,,,,,,,
MH,,,,,,,,,,,
NR,,,,,,,,,,,
NU,5.0,,1.0,,0.9999999999544184,,0.9904002626043188,0.8898070680009781,0.9999999999544185,,
NF,,,,,,,,,,,
PN,,,,,,,,,,,
TK,,,,,,,,,,,
WF,,,,,,,,,,,
GS,,,,,,,,,,,
