,Output,AI vs DShareC,AI vs CShareD,F-Measure vs DShareC,F-Measure vs CShareD,Geometric Aggregtion vs DShareC,Geometric Aggregtion vs CShareD,AI vs RSI,AI vs F-Measure,CShareD vs Output,DShareC vs CShareD
HONDURAS,283.0,0.7226359885694733,0.9999999999999996,0.7242879404670102,0.999994436238543,0.9774208300763647,0.7539085658137238,0.8962603502444111,0.999994436238543,0.7226359885694734,0.7226359885694732
GAMBIA,269.0,0.4644507969841761,0.9999999999999997,0.46565443460846784,0.9999987337676619,0.954405153910862,0.6067023135229187,0.7673009329717639,0.9999987337676617,0.4644507969841759,0.4644507969841759
PARAGUAY,267.0,0.30531856569812127,1.0,0.3154765773611976,0.9995321706883689,0.9514822726883014,0.4159883136876641,0.9446371252766159,0.9995321706883686,0.3053185656981212,0.3053185656981212
FIJI,257.0,0.6826607251019045,0.9999999999999998,0.6842304805059124,0.999995774508049,0.977476886601703,0.712221402466812,0.9033105552771603,0.9999957745080488,0.6826607251019043,0.6826607251019042
TOGO,250.0,0.23053150401234998,1.0000000000000002,0.24975890588947508,0.9994186548613824,0.9889102421668817,0.2775069153036323,0.886669463120332,0.999418654861382,0.23053150401234998,0.23053150401234995
GABON,247.0,0.6401521192059345,1.0000000000000002,0.6430250258355643,0.9999506445286154,0.9787492663913974,0.6531981187226797,0.8241631008425044,0.9999506445286154,0.6401521192059343,0.6401521192059343
SIERRA LEONE,240.0,0.4862536840557353,1.0,0.4879063256388541,0.9999973368502716,0.9660528996377648,0.632399796048963,0.8120483925666716,0.9999973368502715,0.4862536840557353,0.4862536840557353
TRINIDAD & TOBAGO,239.0,0.446368706529361,0.9999999999999998,0.44861860098478523,0.9999931731809767,0.960456674560692,0.6023676332045804,0.9064013224624881,0.9999931731809767,0.4463687065293609,0.446368706529361
ANGOLA,237.0,0.23856256993343114,0.9999999999999998,0.24094774457141935,0.999992638004247,0.9577853132953996,0.40596464966292684,0.9429176492398494,0.9999926380042474,0.23856256993343103,0.23856256993343097
JAMAICA,231.0,0.24280977009729568,1.0,0.2594600859545802,0.999439221231635,0.960131800134509,0.31611649148248466,0.8804891053182541,0.9994392212316349,0.24280977009729565,0.24280977009729568
SOMALIA,228.0,0.33207145576243924,1.0000000000000002,0.33945414980068545,0.9997394421629332,0.950319975643423,0.44853183716299977,0.8517556185217495,0.9997394421629328,0.3320714557624392,0.3320714557624393
CONGO PEOPLES REP,224.0,0.6790017008596033,1.0000000000000002,0.6815793373154995,0.9999589388241451,0.981326169628858,0.6590985508694062,0.689461739744481,0.9999589388241449,0.6790017008596031,0.6790017008596032
NORTH KOREA,199.0,0.7339320627505749,1.0,0.7346428035934272,0.999999195321523,0.9840328361999668,0.7379725743926244,0.8317420336541779,0.9999991953215233,0.7339320627505748,0.7339320627505749
GRENADA,192.0,0.8422498886434965,0.9999999999999996,0.8431080579060424,0.9999973706057079,0.9702135697078074,0.9211673433984647,0.8925299483204018,0.9999973706057084,0.8422498886434966,0.8422498886434961
MONACO,186.0,0.45990102146006945,1.0,0.46620264922844395,0.9998203315241744,0.9546917168929083,0.6057963321846741,0.8944637067938901,0.9998203315241742,0.4599010214600694,0.4599010214600693
MAURITIUS,178.0,0.15034839195825125,1.0000000000000002,0.16534217072006116,0.9997259357774139,0.987615449031784,0.16153452353431766,0.8258583195664101,0.9997259357774142,0.15034839195825123,0.15034839195825114
TAJIKISTAN,174.0,0.6390512619009568,0.9999999999999998,0.6465174516505775,0.9998559902204687,0.9726460266745717,0.586475084995971,0.8516732342271982,0.999855990220469,0.6390512619009566,0.6390512619009568
PAPUA NEW GUINEA,168.0,0.3183387857786904,0.9999999999999998,0.3284170155148129,0.9997483277229673,0.9726426222079967,0.38977632726629297,0.9168739253403925,0.9997483277229672,0.3183387857786904,0.31833878577869046
NIGER,155.0,0.40910759859317675,1.0000000000000002,0.41048515923264317,0.9999974100824991,0.9535306030081288,0.576190601700365,0.9438481185602404,0.9999974100824991,0.4091075985931767,0.40910759859317675
GREENLAND,138.0,0.8410612353386779,1.0,0.8477782889429457,0.9998843005833042,0.9805103720986628,0.8078891354576067,0.8961091419590472,0.9998843005833047,0.8410612353386778,0.8410612353386779
GUINEA,122.0,0.3971630954797444,0.9999999999999999,0.39769940985525365,0.9999996854137685,0.9690639202586627,0.53477430071865,0.8391522622388345,0.999999685413768,0.3971630954797443,0.39716309547974427
LIBERIA,120.0,-0.024102929505352078,1.0000000000000002,-0.02013994312140887,0.999973110104463,0.9767045950584523,0.022653855297075427,0.7356174046511846,0.9999731101044632,-0.02410292950535208,-0.0241029295053521
BARBADOS,116.0,0.2372848819420231,1.0000000000000002,0.24495818549245385,0.999847899027457,0.9711372054462293,0.3133473179307809,0.8789705923271766,0.9998478990274571,0.23728488194202307,0.23728488194202305
HAITI,111.0,0.43150240994193084,1.0000000000000002,0.4321716012900336,0.9999993108071794,0.9633240191687659,0.5543298481995964,0.7098489596504728,0.9999993108071794,0.43150240994193095,0.431502409941931
EL SALVADOR,109.0,0.4237581048160683,0.9999999999999998,0.42526424751227665,0.999995946531851,0.9613867979391694,0.5651770645073425,0.9540279495098276,0.9999959465318512,0.4237581048160682,0.4237581048160681
SAINT KITTS & NEVIS,107.0,0.8031361293035384,1.0,0.8038633505171174,0.9999990322631582,0.9700075405319326,0.8177927125870227,0.8631075662456353,0.9999990322631581,0.8031361293035384,0.8031361293035384
BHUTAN,106.0,0.10792607654503852,1.0,0.11550348051446672,0.9998750006748406,0.9752616308061886,0.1508405467852366,0.8911398249075604,0.9998750006748401,0.1079260765450386,0.1079260765450385
LIECHTENSTEIN,105.0,0.31576391296833844,0.9999999999999998,0.3164831224271852,0.9999993835266943,0.9651945914083303,0.45008068105975807,0.9102420700142881,0.9999993835266946,0.31576391296833844,0.31576391296833844
NEW CALEDONIA,104.0,0.8329038887150141,0.9999999999999998,0.8387306287599211,0.9999266327983414,0.9864086269057785,0.8350872227983761,0.9377016337319787,0.9999266327983415,0.8329038887150141,0.8329038887150139
CHAD,103.0,0.31485892338536065,1.0000000000000002,0.3158813085616136,0.999998619096971,0.9734639881534327,0.43982690768646104,0.9560738613794528,0.9999986190969707,0.31485892338536065,0.3148589233853606
LESOTHO,98.0,0.5569312873279538,1.0,0.557610672911424,0.9999995227571724,0.9820140756346478,0.6359061541725812,0.795334842583145,0.9999995227571724,0.5569312873279536,0.5569312873279538
GUYANA,93.0,0.1734838622582914,1.0,0.17986705137610978,0.9999608599575885,0.9842771599016136,0.21100879373524908,0.7520283585684916,0.9999608599575888,0.1734838622582914,0.17348386225829138
NICARAGUA,88.0,0.3626661402312364,0.9999999999999998,0.3633444487153521,0.999999505734427,0.9641118326456838,0.5061266310045858,0.7648532517693767,0.9999995057344271,0.3626661402312361,0.36266614023123633
MALDIVES,85.0,0.918340414931521,1.0,0.9184537605233652,0.9999999278354813,0.9831838547390086,0.8610344717887534,0.9266412966534867,0.9999999278354813,0.9183404149315205,0.9183404149315204
CENT AFR REPUBL,84.0,0.5422331048226541,0.9999999999999998,0.5425901755242704,0.9999998061646233,0.9836637659049514,0.5577834417928307,0.7690868966875241,0.9999998061646233,0.542233104822654,0.5422331048226541
BURUNDI,83.0,0.15771735385999539,1.0,0.1624377343150064,0.9999356690639839,0.9743039624961761,0.20696713683466816,0.8453660097549881,0.9999356690639837,0.15771735385999536,0.15771735385999539
SEYCHELLES,82.0,0.9818926006803561,0.9999999999999998,0.9819137250442866,0.9999999893858517,0.9903177409184369,0.9586730869752882,0.9088448426109267,0.9999999893858517,0.9818926006803561,0.9818926006803562
MAURITANIA,79.0,0.7579337491311594,0.9999999999999998,0.7583785526892629,0.9999996740559917,0.989976534068878,0.7602146300035135,0.8720388380046534,0.9999996740559919,0.7579337491311594,0.7579337491311596
BAHAMAS,72.0,0.4306276701651108,0.9999999999999999,0.43603319879986346,0.9999567115086265,0.9793851980202247,0.44900711855784015,0.906835678413736,0.9999567115086265,0.4306276701651105,0.4306276701651106
ANDORRA,72.0,0.04340988275527388,1.0000000000000002,0.04677139953457261,0.9999765075841566,0.9702201780675059,0.027043062279958875,0.8118386739707415,0.9999765075841566,0.04340988275527384,0.04340988275527392
FRENCH GUIANA,69.0,0.20736372493307162,1.0,0.2123822798384667,0.9999497017714198,0.9829740227386973,0.256127567821592,0.8096767414867387,0.9999497017714198,0.2073637249330717,0.20736372493307167
NETHERLANDS ANTILLES,68.0,0.39094158899147835,0.9999999999999997,0.39174817100720677,0.9999992370997308,0.9654103794288146,0.5549729100260932,0.9329579277690695,0.9999992370997307,0.3909415889914783,0.3909415889914784
CAPE VERDE,60.0,0.7245575125721605,1.0000000000000002,0.7251675628443315,0.999999529627978,0.9928287942330316,0.7321086632556274,0.8947539644415339,0.999999529627978,0.7245575125721606,0.7245575125721605
SURINAME,56.0,0.31639422246888105,0.9999999999999999,0.3170142845197241,0.9999995842231896,0.9816207360838992,0.46824967200701423,0.9655042221379996,0.9999995842231898,0.31639422246888105,0.3163942224688811
BERMUDA,55.0,0.8323126351329536,0.9999999999999999,0.8325712264551872,0.9999998328353945,0.9901871258861843,0.8184267590467661,0.8884181837093941,0.9999998328353945,0.8323126351329535,0.8323126351329536
SOUTH SUDAN,55.0,0.03500738014628675,1.0,0.038368634282863835,0.9999744526061081,0.9815817504593883,0.07828753736988883,0.8428243936406948,0.9999744526061081,0.035007380146286814,0.03500738014628678
GUINEA BISSAU,49.0,0.8415814475666944,0.9999999999999999,0.841686584194753,0.9999999711268307,0.9848508077153383,0.7573658574339017,0.7489984993184606,0.9999999711268304,0.8415814475666946,0.8415814475666945
TIMOR-LESTE,45.0,0.3981536665174781,1.0000000000000004,0.39865705642609967,0.9999996854766149,0.9808623790629355,0.5188624464268013,0.941576138468131,0.9999996854766149,0.3981536665174781,0.3981536665174782
ERITREA,45.0,0.49937982725118396,1.0,0.4997827949901079,0.9999998013896704,0.98192444362118,0.5769641474910802,0.9766627872628024,0.9999998013896705,0.49937982725118385,0.49937982725118396
VATICAN,43.0,0.9756597765027866,1.0000000000000002,0.9756775549309874,0.9999999959471728,0.9844973634068855,0.9241289393153952,0.6785272043137827,0.9999999959471728,0.9756597765027866,0.9756597765027863
SAMOA,42.0,-0.042779147647758434,1.0000000000000004,-0.04236446384742873,0.9999997623403054,0.9751362812443494,0.09632085675060593,0.9301285638954773,0.9999997623403053,-0.042779147647758524,-0.04277914764775846
ANTIGUA & BARBUDA,42.0,0.2812587882052663,0.9999999999999999,0.2816532780932944,0.9999998649143973,0.9750876218963379,0.42056597645974,0.8970063194240945,0.9999998649143974,0.28125878820526623,0.28125878820526623
BELIZE,41.0,0.1597506470663406,1.0000000000000002,0.16326209724099514,0.9999904822838543,0.9909379780577257,0.14915992450034393,0.8715649593719047,0.9999904822838546,0.15975064706634065,0.15975064706634068
SAN MARINO,39.0,-0.07312900251799438,1.0,-0.07204687355258357,0.999999045473629,0.9896261527952669,-0.06295218546008387,0.785768417377912,0.9999990454736291,-0.0731290025179944,-0.07312900251799438
DJIBOUTI,37.0,0.6642104508317128,1.0000000000000002,0.6643571476933052,0.9999999620623438,0.9907128977189136,0.7055134894837987,0.8357059725800685,0.9999999620623435,0.6642104508317128,0.6642104508317128
SAO TOME & PRINCIPE,36.0,0.5633038121865283,0.9999999999999998,0.5636550827312229,0.9999998678954395,0.9832549110384428,0.6033163660815661,0.8950553338493522,0.9999998678954393,0.5633038121865281,0.5633038121865283
SOLOMON ISLANDS,33.0,-0.11223970390318393,1.0000000000000002,-0.11029075588467413,0.9999967896281441,0.9939861912505791,-0.11187330798355853,0.78297406233652,0.9999967896281441,-0.11223970390318387,-0.11223970390318389
COMOROS,33.0,0.3365311413116485,1.0,0.3369216888161203,0.9999998284001016,0.9946727768165302,0.3878972293919884,0.9169340544666272,0.9999998284001014,0.3365311413116485,0.3365311413116485
VANUATU,30.0,0.8390576915937146,1.0,0.8391899596478479,0.9999999623750753,0.9945584838355753,0.8672579496935638,0.8948388477389383,0.9999999623750753,0.8390576915937147,0.8390576915937146
PALAU,22.0,0.7158722644059224,1.0,0.7160028975107043,0.9999999682860536,0.9974378467295144,0.7078717143101573,0.9034265005391151,0.9999999682860538,0.7158722644059227,0.7158722644059223
TONGA,20.0,0.8406695388212526,1.0,0.8407176859069421,0.9999999917265983,0.9901100560327292,0.8082740371161903,0.8142260268698709,0.9999999917265984,0.8406695388212531,0.8406695388212527
DOMINICA,18.0,-0.27318084988972385,1.0,-0.27293300648871766,0.9999999045145086,0.9978215671343096,-0.22837375647746888,0.9707842866208675,0.9999999045145084,-0.27318084988972363,-0.27318084988972374
MICRONESIA,15.0,-0.2541339413002498,1.0000000000000002,-0.2540649230573871,0.9999999974511822,0.9969277208647206,-0.17761855208546098,0.9953680113056912,0.9999999974511821,-0.2541339413002496,-0.2541339413002495
SAINT VINCENT & GRENADINES,12.0,-0.43447777296494966,1.0,-0.434231418198463,0.9999999382769685,0.9941575189394882,-0.34508335053941785,0.9701706035928488,0.9999999382769688,-0.4344777729649502,-0.43447777296495
TURKMENISTAN,12.0,0.02594367685220925,0.9999999999999998,0.026004441292366384,0.9999999900885965,0.997769650709343,0.07485733288837501,0.9148506162954284,0.9999999900885962,0.025943676852209347,0.025943676852209302
KIRIBATI,9.0,0.602101944963081,1.0,0.6021362410755816,0.9999999981863211,0.9998148567553394,0.616759357816838,0.7154385492927782,0.9999999981863212,0.6021019449630808,0.6021019449630808
EQUATORIAL GUINEA,9.0,-0.14072431652570158,1.0000000000000002,-0.1406491628762826,0.9999999962015433,0.9999849337971698,-0.13530907475266865,0.9407824112232941,0.999999996201543,-0.14072431652570136,-0.1407243165257014
SAINT LUCIA,8.0,-0.048310080555600425,0.9999999999999998,-0.04820930974344988,0.9999999946777675,0.9999931140504007,-0.044609858477434046,0.9631239867893631,0.9999999946777676,-0.04831008055560066,-0.04831008055560066
COOK ISLANDS,6.0,-0.2609118705289756,0.9999999999999998,-0.26082874756381674,0.9999999955127635,0.9999396302204652,-0.2502914133318491,0.9590124135981476,0.9999999955127636,-0.2609118705289758,-0.26091187052897574
MARSHALL ISLANDS,5.0,-0.7715371997657731,1.0,-0.7715547908378889,0.9999999995591677,0.999952555354433,-0.7653070801353813,0.9252581401278612,0.999999999559168,-0.7715371997657728,-0.7715371997657728
SAINT-MARTIN,4.0,,1.0,,0.9999999996576491,,0.992629202294133,0.9408268285292833,0.999999999657649,,
TUVALU,3.0,,1.0000000000000002,,0.9999999999804264,,0.9981132590692458,0.9849875389319854,0.9999999999804265,,
NIUE,3.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0
NAURU,1.0,,,,,,,,,,
FRENCH POLYNESIA,1.0,,,,,,,,,,
USSR,,,,,,,,,,,
YUGOSLAVIA,,,,,,,,,,,
CZECHOSLOVAKIA,,,,,,,,,,,
GERMANY (GER DEM REP),,,,,,,,,,,
SERBIA & MONTENEGRO,,,,,,,,,,,
SENEGAMBIA,,,,,,,,,,,
SWAZILAND,,,,,,,,,,,
W IND ASSOC ST,,,,,,,,,,,
AMERICAN SAMOA,,,,,,,,,,,
